"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","area"
-2.3875544685582,-0.470636653855174,-0.533397641630225,0.489295656181584,0.233361848705624,0.444527634154447,-0.707033307270947,-0.830771933927983,-0.69206052247692,0.636291405644255,0.067606783838133,0.483343369109411,0.0751534179508612,-0.856426834712821,-0.77289409354415,0.531140522651992,1.00219071309289,0.896569593872086,-0.560217076905818,0.119788728020871,-0.685366983708513,1
2.14903314736471,0.0959654898966485,0.363031302986769,1.15346593101236,1.18694104454668,0.877997444535506,-0.503945074484955,-0.949960265141466,-0.228305565379487,-0.294099281230954,-0.0791372086968217,0.652441892808694,0.614870613505989,-0.66215398429577,-0.547670399301979,-0.320989407241514,0.634776813284874,0.415391204836427,0.182318133257317,-0.406885929704379,-0.557029428327999,1
4.95256566469847,0.847354941635366,-0.0676305172406095,-0.689320682694091,0.116665962360648,0.807430885285389,0.222129667980562,0.844547213702587,0.746559363658851,-0.0560831586410089,0.422519600069397,0.539026680471367,0.239144793021308,-0.122126588319873,0.0948993818629228,-0.31879299679085,-0.367569163946217,-0.586635344242233,0.521290021107564,0.487427454327157,0.98088296581672,1
-7.94791629443697,-0.226115649613848,-0.867391239075019,-1.02629793280821,-0.581595311058255,-0.758868291226354,0.108749681794867,0.245413521648482,0.133824391161304,-0.38690367790508,-0.106899722199385,-0.235551467246263,-0.950742886055115,-0.703503709106469,-0.854835999897987,-0.530857125589411,0.249973368126782,-0.23669800054561,0.361008424663465,-0.163402655234544,0.143529242585728,1
1.71004480281711,0.430001020273204,-0.675775165948111,-0.266591333580704,-0.0683385550560848,-0.371692916117589,0.482734877026718,-0.384514011236786,-0.287352408399915,0.00851720588159621,-0.012748793356168,-0.145727596785368,0.0321667837384291,0.795349619222295,0.841558908464552,0.129402304210807,-0.402546628543376,0.852552655400754,0.927245697801846,0.685974356484743,0.0566145437691983,1
3.12193506556606,0.469198711211744,0.187552964121744,0.549407824141602,0.516312857628167,-0.437902716723519,0.498753075839457,0.426878121069598,0.0836698884019979,0.0639673498500147,-0.465678485456063,-0.545408557845497,0.593217957675171,0.318567053458058,0.485151726914768,0.920669702346819,0.523292764094195,0.0976491819418296,-0.413116920563795,-0.476171396690504,0.223616534158949,1
7.56519168119523,0.0826325717225877,-0.469275054896547,-0.286668646409705,0.550926532276462,0.717506048230208,0.51952706357579,1.05695850653458,0.785597017620938,-0.0628730952350386,0.824160104750156,0.789642239094823,-0.255052701639599,0.809647071744115,0.840497724120936,-0.0589855924898488,-0.408177566566417,0.85573959328642,0.603315792814917,-0.10657462328698,0.789303264500792,1
3.95655975655037,0.525975613097114,0.356082519929756,0.242569527401801,-0.542213801131219,0.561580446669492,0.797654555090471,0.815877427026964,0.29058491953953,0.663438692007877,1.03732178096985,0.544348717471905,-0.220434105440912,0.814906382559219,0.265513104681472,0.165304480970833,-0.534756246397213,-1.04524199072583,-0.885117102558873,-0.310308223126898,-0.384109834961763,1
-4.47345050921844,-0.263494114121612,-0.463065324074604,0.37174187770645,-0.548068113646853,-0.957431413715359,-0.97212744834593,0.236096185791924,-0.946943718391385,-0.75355172876819,-0.135830647733365,-0.176913719584812,-0.10428995742324,0.560069154707918,-0.133500187412802,0.466418827124178,-0.172736254804701,0.0724379139072664,-0.162887153809567,0.324822834006282,-0.357188957958786,1
-5.90361873635676,-0.471191602625601,-0.905677535240984,-0.0129757819815035,-0.799874192060244,-0.699324406323889,-0.662206085032934,-0.260205829144242,-0.807163946589255,-0.120708635943575,-0.140144116346314,0.125278172491221,0.0831991926342941,0.0517337083244266,-0.32445141366394,0.419157164666836,0.310053912250826,0.183085182066558,-0.629464891255956,-0.652285067460333,-0.254237449503452,1
5.79646312114094,1.04387221440974,0.779798025464478,0.0439333107139393,0.0877421213286344,0.731896742257725,0.391566427390879,-0.746952501613009,-0.845312731767657,0.459515456572255,0.62321875951253,-0.109747590676466,0.370799752826189,0.59806848436096,-0.171495029179397,0.795945389252967,0.439339123554765,0.748710255412835,-0.266006170524196,0.132317745152088,0.743164992482311,1
4.53387518895993,0.320464765735852,0.445723507646019,0.486881643718441,-0.207873948230645,-0.219397688651393,-0.159234726336429,-0.685732809993322,-0.121122552560555,0.339195951318644,0.414497115557017,0.700641826516707,-0.668908498657983,-0.271766084453801,0.423287057432298,0.154761557113034,0.655577705767182,0.0226009057588021,0.727556966138201,0.143122407332627,0.190915660166375,1
1.32828917096638,-0.16003887492487,-0.457586725431245,0.197361630124181,-0.0804866537915954,-0.0503476541379175,-0.136431245739959,0.0142792913635819,-0.479898236208259,0.063304667887765,-0.473954339944803,0.143835607662431,0.324837049077922,0.451201988082719,0.397691259697053,0.687983932479116,-0.521432128117639,0.153494437678202,0.413989555143888,0.645241820006937,-0.340481032734531,1
6.56857118344427,0.916275921950211,1.04607370613505,0.261214348040171,-0.257755644374739,-0.632470384363218,-0.188240733549294,0.433666927690204,0.478979628618403,0.504130529894621,0.632563075737142,-0.0966688640680481,0.613135723877721,0.917906511163288,0.884003655613361,0.82464585196636,-0.430188060486714,0.631727493359591,0.521994370097497,0.00306734072584032,-0.0315404496621789,1
-7.05598643300205,-0.162401485361395,-0.159615401282298,-0.425827376659494,0.738096097510207,0.963148423843212,0.0904416540275853,-0.163064128998582,0.201929264149651,-0.253063535457072,-0.283359466402572,-0.674703536460254,-0.739840482389323,-1.14805208222543,-0.947486938710664,0.113209144553282,-0.378560976212906,0.229671472917454,-0.819576823516044,-1.06788806747191,-0.814915604051178,1
-5.38239859334065,-0.784708651362794,-0.170273567627653,0.300646575138354,-0.133868791262317,-0.595025808314552,0.121640611351087,-0.346822004595469,-0.344047473302352,-0.844703529575497,-0.0633362774546192,0.495090170721544,0.392153793035743,-0.149701477633539,-0.601997940701224,-0.87601209846041,-0.00202741604913814,-0.879338480781509,-0.250281817816345,-0.635879447273251,0.644088608077551,1
1.64347306641195,0.0759867399118594,0.836815564903461,-0.00343679625273905,0.163453070523992,-0.232860923697286,0.633242407489719,0.731559061266856,0.786993498441918,-0.338772898225426,0.33167571310078,-0.52140576698215,0.246419306734455,-0.618585416536125,0.522408679134016,0.743127393869807,0.279261097332216,-0.129501874311887,-0.184063570403901,-0.73765944871904,-1.00825568119722,1
0.1419275169276,-0.558732355143673,0.128213478681458,-0.371020101377979,-0.0267549176650399,0.645626358774649,0.569509222937164,-0.205962189194488,0.504012780037442,-0.219028042178799,-0.455929354679443,-0.0773334219453446,-0.525154137536789,-0.571011215206251,0.0252309560613446,-0.0690846750620707,0.714313741458846,-0.194857250033639,-0.0195809354701739,0.183975449045136,-0.331669171639588,1
-3.80908768785249,0.370895489198759,0.580148751515531,0.491544607550856,-0.598396578113201,-0.51239985240629,-0.390666917747744,0.443254933009404,-0.0726463773100311,-0.203401684609941,-0.177926019197003,-0.543410212175611,-0.409290693579862,-1.09237986144529,-0.806478135523893,0.462393642038697,-0.0398205171729842,0.0222815902542691,-0.104070835459369,0.255904963254888,0.955036559572297,1
-2.57737876597064,-0.58894425315243,-1.20441490453598,-1.25649317284621,-1.01188235774236,0.164145338668214,-0.185206233646145,-0.565058619567215,0.411483170556551,0.588674839667205,0.891073050262178,0.99597244823188,0.267103707956552,-0.166760046571942,-0.514365480349244,-0.223138951145423,-0.49920043062945,-0.58634385146202,-0.113609492765086,0.518033969617513,-0.105101840523214,1
4.29553353013801,-0.261745577698048,0.803405099370988,0.825620934711211,-0.114354498245906,0.741074590427649,0.0863384410788865,0.111869526965994,0.480580879196641,0.403057883830905,0.595898286885989,-0.540004367611579,-0.776576260262209,-0.756913948417965,0.678567229571833,0.759986124159443,0.70501594158465,-0.174793620606691,-0.394192324934993,-0.206774852958849,0.766396585030334,1
8.01274915930574,-0.253178684036389,-0.0191431595442522,-0.140175109718189,0.749753336634684,-0.00296603492580015,0.062505003866993,0.836343021837214,0.277214718116685,-0.399783540062678,-0.492718667533261,0.477994593697623,0.607189251944746,0.423661675662071,0.870711627251726,0.469191065616857,0.503523022783841,0.735458710897922,0.952725709671354,-0.189268023889646,0.847525299859868,1
-4.24635527486547,0.0169270063172699,-0.0710151255484667,-0.649769291146179,-0.536204838190787,0.573601202232675,0.578828778204525,-0.269905437412227,-0.655075981146559,-0.448115299943045,0.135025699301703,0.170496646294425,0.578754198250836,-0.652549895305328,-0.661986125589528,0.184744824248829,-0.603381233449794,-0.398397471777466,-0.967765949177264,-0.892474761468039,0.129536948223886,1
